Region,LGA,Quarter,Count,Median,Property Type,Number of Bedrooms
North and West Metro,Melbourne,2001Q1,738.0,220.0,Flat,1
North and West Metro,Melbourne,2001Q2,492.0,240.0,Flat,1
North and West Metro,Melbourne,2001Q3,599.0,245.0,Flat,1
North and West Metro,Melbourne,2001Q4,562.0,240.0,Flat,1
North and West Metro,Melbourne,2002Q1,880.0,240.0,Flat,1
North and West Metro,Melbourne,2002Q2,502.0,248.0,Flat,1
North and West Metro,Melbourne,2002Q3,622.0,250.0,Flat,1
North and West Metro,Melbourne,2002Q4,537.0,240.0,Flat,1
North and West Metro,Melbourne,2003Q1,1168.0,250.0,Flat,1
North and West Metro,Melbourne,2003Q2,674.0,250.0,Flat,1
North and West Metro,Melbourne,2003Q3,753.0,250.0,Flat,1
North and West Metro,Melbourne,2003Q4,742.0,250.0,Flat,1
North and West Metro,Melbourne,2004Q1,1361.0,260.0,Flat,1
North and West Metro,Melbourne,2004Q2,707.0,254.0,Flat,1
North and West Metro,Melbourne,2004Q3,881.0,252.0,Flat,1
North and West Metro,Melbourne,2004Q4,791.0,265.0,Flat,1
North and West Metro,Melbourne,2005Q1,1378.0,265.0,Flat,1
North and West Metro,Melbourne,2005Q2,938.0,270.0,Flat,1
North and West Metro,Melbourne,2005Q3,1208.0,270.0,Flat,1
North and West Metro,Melbourne,2005Q4,913.0,275.0,Flat,1
North and West Metro,Melbourne,2006Q1,1553.0,275.0,Flat,1
North and West Metro,Melbourne,2006Q2,1175.0,281.0,Flat,1
North and West Metro,Melbourne,2006Q3,1075.0,285.0,Flat,1
North and West Metro,Melbourne,2006Q4,969.0,285.0,Flat,1
North and West Metro,Melbourne,2007Q1,1495.0,295.0,Flat,1
North and West Metro,Melbourne,2007Q2,1038.0,310.0,Flat,1
North and West Metro,Melbourne,2007Q3,1020.0,315.0,Flat,1
North and West Metro,Melbourne,2007Q4,759.0,320.0,Flat,1
North and West Metro,Melbourne,2008Q1,1299.0,320.0,Flat,1
North and West Metro,Melbourne,2008Q2,996.0,345.0,Flat,1
North and West Metro,Melbourne,2008Q3,944.0,350.0,Flat,1
North and West Metro,Melbourne,2008Q4,902.0,350.0,Flat,1
North and West Metro,Melbourne,2009Q1,1308.0,350.0,Flat,1
North and West Metro,Melbourne,2009Q2,1065.0,365.0,Flat,1
North and West Metro,Melbourne,2009Q3,1380.0,360.0,Flat,1
North and West Metro,Melbourne,2009Q4,1050.0,360.0,Flat,1
North and West Metro,Melbourne,2010Q1,1544.0,365.0,Flat,1
North and West Metro,Melbourne,2010Q2,996.0,370.0,Flat,1
North and West Metro,Melbourne,2010Q3,1176.0,380.0,Flat,1
North and West Metro,Melbourne,2010Q4,1111.0,380.0,Flat,1
North and West Metro,Melbourne,2011Q1,1615.0,370.0,Flat,1
North and West Metro,Melbourne,2011Q2,1017.0,380.0,Flat,1
North and West Metro,Melbourne,2011Q3,1223.0,380.0,Flat,1
North and West Metro,Melbourne,2011Q4,1205.0,385.0,Flat,1
North and West Metro,Melbourne,2012Q1,1695.0,380.0,Flat,1
North and West Metro,Melbourne,2012Q2,1067.0,380.0,Flat,1
North and West Metro,Melbourne,2012Q3,1361.0,380.0,Flat,1
North and West Metro,Melbourne,2012Q4,1295.0,380.0,Flat,1
North and West Metro,Melbourne,2013Q1,1936.0,385.0,Flat,1
North and West Metro,Melbourne,2013Q2,1609.0,385.0,Flat,1
North and West Metro,Melbourne,2013Q3,1708.0,380.0,Flat,1
North and West Metro,Melbourne,2013Q4,1550.0,375.0,Flat,1
North and West Metro,Melbourne,2014Q1,2223.0,375.0,Flat,1
North and West Metro,Melbourne,2014Q2,1532.0,380.0,Flat,1
North and West Metro,Melbourne,2014Q3,2035.0,380.0,Flat,1
North and West Metro,Melbourne,2014Q4,1709.0,380.0,Flat,1
North and West Metro,Melbourne,2015Q1,2662.0,380.0,Flat,1
North and West Metro,Melbourne,2015Q2,1601.0,390.0,Flat,1
North and West Metro,Melbourne,2015Q3,2079.0,390.0,Flat,1
North and West Metro,Melbourne,2015Q4,1726.0,390.0,Flat,1
North and West Metro,Melbourne,2016Q1,2367.0,390.0,Flat,1
North and West Metro,Melbourne,2016Q2,1850.0,400.0,Flat,1
North and West Metro,Melbourne,2016Q3,2205.0,400.0,Flat,1
North and West Metro,Melbourne,2016Q4,1796.0,400.0,Flat,1
North and West Metro,Melbourne,2017Q1,2869.0,410.0,Flat,1
North and West Metro,Melbourne,2017Q2,1820.0,420.0,Flat,1
North and West Metro,Melbourne,2017Q3,2246.0,420.0,Flat,1
North and West Metro,Melbourne,2017Q4,1963.0,420.0,Flat,1
North and West Metro,Melbourne,2018Q1,2752.0,425.0,Flat,1
North and West Metro,Melbourne,2018Q2,1899.0,425.0,Flat,1
North and West Metro,Melbourne,2018Q3,2302.0,430.0,Flat,1
North and West Metro,Melbourne,2018Q4,1906.0,430.0,Flat,1
North and West Metro,Melbourne,2019Q1,2704.0,450.0,Flat,1
North and West Metro,Melbourne,2019Q2,1746.0,450.0,Flat,1
North and West Metro,Melbourne,2019Q3,2301.0,450.0,Flat,1
North and West Metro,Melbourne,2019Q4,1847.0,438.0,Flat,1
North and West Metro,Melbourne,2020Q1,2915.0,450.0,Flat,1
North and West Metro,Melbourne,2020Q2,2157.0,380.0,Flat,1
North and West Metro,Melbourne,2020Q3,2826.0,350.0,Flat,1
North and West Metro,Melbourne,2020Q4,3395.0,320.0,Flat,1
North and West Metro,Melbourne,2021Q1,4559.0,320.0,Flat,1
North and West Metro,Melbourne,2021Q2,3387.0,310.0,Flat,1
North and West Metro,Melbourne,2021Q3,2927.0,315.0,Flat,1
North and West Metro,Melbourne,2021Q4,3085.0,320.0,Flat,1
North and West Metro,Melbourne,2022Q1,3814.0,350.0,Flat,1
North and West Metro,Melbourne,2022Q2,2594.0,400.0,Flat,1
North and West Metro,Melbourne,2022Q3,3011.0,420.0,Flat,1
North and West Metro,Melbourne,2022Q4,2514.0,450.0,Flat,1
North and West Metro,Melbourne,2023Q1,3506.0,500.0,Flat,1
North and West Metro,Melbourne,2023Q2,2361.0,500.0,Flat,1
North and West Metro,Melbourne,2023Q3,3101.0,520.0,Flat,1
North and West Metro,Melbourne,2023Q4,2473.0,500.0,Flat,1
North and West Metro,Melbourne,2024Q1,3569.0,550.0,Flat,1
North and West Metro,Melbourne,2024Q2,2288.0,540.0,Flat,1
North and West Metro,Melbourne,2024Q3,2953.0,550.0,Flat,1
North and West Metro,Melbourne,2024Q4,2264.0,530.0,Flat,1
North and West Metro,Melton,2008Q1,5.0,227.0,Flat,1
North and West Metro,Melton,2008Q2,6.0,227.0,Flat,1
North and West Metro,Melton,2008Q3,8.0,229.0,Flat,1
North and West Metro,Melton,2008Q4,7.0,286.0,Flat,1
North and West Metro,Melton,2009Q1,12.0,294.0,Flat,1
North and West Metro,Melton,2009Q2,13.0,299.0,Flat,1
North and West Metro,Melton,2009Q3,11.0,260.0,Flat,1
North and West Metro,Melton,2010Q1,7.0,240.0,Flat,1
North and West Metro,Melton,2010Q2,13.0,290.0,Flat,1
North and West Metro,Melton,2010Q3,8.0,271.0,Flat,1
North and West Metro,Melton,2010Q4,8.0,269.0,Flat,1
North and West Metro,Melton,2011Q1,9.0,309.0,Flat,1
North and West Metro,Melton,2011Q2,14.0,294.0,Flat,1
North and West Metro,Melton,2011Q3,11.0,274.0,Flat,1
North and West Metro,Melton,2011Q4,8.0,274.0,Flat,1
North and West Metro,Melton,2012Q1,9.0,281.0,Flat,1
North and West Metro,Melton,2012Q2,13.0,281.0,Flat,1
North and West Metro,Melton,2012Q3,16.0,284.0,Flat,1
North and West Metro,Melton,2012Q4,10.0,284.0,Flat,1
North and West Metro,Melton,2013Q1,7.0,290.0,Flat,1
North and West Metro,Melton,2013Q2,13.0,290.0,Flat,1
North and West Metro,Melton,2013Q4,5.0,298.0,Flat,1
North and West Metro,Melton,2014Q1,9.0,301.0,Flat,1
North and West Metro,Melton,2014Q2,14.0,301.0,Flat,1
North and West Metro,Melton,2014Q3,12.0,301.0,Flat,1
North and West Metro,Melton,2014Q4,11.0,310.0,Flat,1
North and West Metro,Melton,2015Q1,9.0,280.0,Flat,1
North and West Metro,Melton,2015Q2,10.0,314.0,Flat,1
North and West Metro,Melton,2015Q3,19.0,314.0,Flat,1
North and West Metro,Melton,2015Q4,5.0,313.0,Flat,1
North and West Metro,Melton,2016Q1,11.0,314.0,Flat,1
North and West Metro,Melton,2016Q2,6.0,322.0,Flat,1
North and West Metro,Melton,2016Q3,9.0,314.0,Flat,1
North and West Metro,Melton,2016Q4,9.0,314.0,Flat,1
North and West Metro,Melton,2017Q1,14.0,317.0,Flat,1
North and West Metro,Melton,2017Q2,13.0,320.0,Flat,1
North and West Metro,Melton,2017Q3,9.0,320.0,Flat,1
North and West Metro,Melton,2017Q4,9.0,328.0,Flat,1
North and West Metro,Melton,2018Q1,13.0,328.0,Flat,1
North and West Metro,Melton,2018Q2,7.0,328.0,Flat,1
North and West Metro,Melton,2018Q3,6.0,333.0,Flat,1
North and West Metro,Melton,2018Q4,9.0,338.0,Flat,1
North and West Metro,Melton,2019Q1,5.0,326.0,Flat,1
North and West Metro,Melton,2019Q2,10.0,338.0,Flat,1
North and West Metro,Melton,2019Q3,13.0,306.0,Flat,1
North and West Metro,Melton,2019Q4,8.0,307.0,Flat,1
North and West Metro,Melton,2020Q1,7.0,346.0,Flat,1
North and West Metro,Melton,2020Q2,9.0,345.0,Flat,1
North and West Metro,Melton,2020Q4,10.0,310.0,Flat,1
North and West Metro,Melton,2021Q1,8.0,346.0,Flat,1
North and West Metro,Melton,2021Q2,10.0,349.0,Flat,1
North and West Metro,Melton,2021Q4,5.0,317.0,Flat,1
North and West Metro,Melton,2022Q1,7.0,350.0,Flat,1
North and West Metro,Melton,2022Q2,16.0,320.0,Flat,1
North and West Metro,Melton,2022Q3,9.0,360.0,Flat,1
North and West Metro,Melton,2022Q4,9.0,315.0,Flat,1
North and West Metro,Melton,2023Q1,12.0,360.0,Flat,1
North and West Metro,Melton,2023Q2,12.0,380.0,Flat,1
North and West Metro,Melton,2023Q3,8.0,369.0,Flat,1
North and West Metro,Melton,2023Q4,9.0,369.0,Flat,1
North and West Metro,Melton,2024Q1,7.0,391.0,Flat,1
North and West Metro,Melton,2024Q2,10.0,338.0,Flat,1
North and West Metro,Melton,2024Q3,18.0,368.0,Flat,1
North and West Metro,Melton,2024Q4,9.0,350.0,Flat,1
North and West Metro,Merri-bek,1999Q2,206.0,110.0,Flat,1
North and West Metro,Merri-bek,1999Q3,229.0,110.0,Flat,1
North and West Metro,Merri-bek,1999Q4,225.0,115.0,Flat,1
North and West Metro,Merri-bek,2000Q1,307.0,120.0,Flat,1
North and West Metro,Merri-bek,2000Q2,251.0,120.0,Flat,1
North and West Metro,Merri-bek,2000Q3,219.0,120.0,Flat,1
North and West Metro,Merri-bek,2000Q4,190.0,120.0,Flat,1
North and West Metro,Merri-bek,2001Q1,268.0,123.0,Flat,1
North and West Metro,Merri-bek,2001Q2,191.0,125.0,Flat,1
North and West Metro,Merri-bek,2001Q3,217.0,130.0,Flat,1
North and West Metro,Merri-bek,2001Q4,194.0,130.0,Flat,1
North and West Metro,Merri-bek,2002Q1,255.0,130.0,Flat,1
North and West Metro,Merri-bek,2002Q2,237.0,132.0,Flat,1
North and West Metro,Merri-bek,2002Q3,210.0,132.0,Flat,1
North and West Metro,Merri-bek,2002Q4,207.0,135.0,Flat,1
North and West Metro,Merri-bek,2003Q1,322.0,140.0,Flat,1
North and West Metro,Merri-bek,2003Q2,242.0,140.0,Flat,1
North and West Metro,Merri-bek,2003Q3,219.0,140.0,Flat,1
North and West Metro,Merri-bek,2003Q4,189.0,140.0,Flat,1
North and West Metro,Merri-bek,2004Q1,314.0,145.0,Flat,1
North and West Metro,Merri-bek,2004Q2,184.0,145.0,Flat,1
North and West Metro,Merri-bek,2004Q3,234.0,147.0,Flat,1
North and West Metro,Merri-bek,2004Q4,205.0,145.0,Flat,1
North and West Metro,Merri-bek,2005Q1,279.0,150.0,Flat,1
North and West Metro,Merri-bek,2005Q2,238.0,150.0,Flat,1
North and West Metro,Merri-bek,2005Q3,238.0,150.0,Flat,1
North and West Metro,Merri-bek,2005Q4,217.0,150.0,Flat,1
North and West Metro,Merri-bek,2006Q1,258.0,150.0,Flat,1
North and West Metro,Merri-bek,2006Q2,185.0,150.0,Flat,1
North and West Metro,Merri-bek,2006Q3,211.0,160.0,Flat,1
North and West Metro,Merri-bek,2006Q4,170.0,160.0,Flat,1
North and West Metro,Merri-bek,2007Q1,268.0,171.0,Flat,1
North and West Metro,Merri-bek,2007Q2,187.0,175.0,Flat,1
North and West Metro,Merri-bek,2007Q3,209.0,180.0,Flat,1
North and West Metro,Merri-bek,2007Q4,155.0,185.0,Flat,1
North and West Metro,Merri-bek,2008Q1,266.0,190.0,Flat,1
North and West Metro,Merri-bek,2008Q2,212.0,215.0,Flat,1
North and West Metro,Merri-bek,2008Q3,225.0,220.0,Flat,1
North and West Metro,Merri-bek,2008Q4,220.0,210.0,Flat,1
North and West Metro,Merri-bek,2009Q1,281.0,230.0,Flat,1
North and West Metro,Merri-bek,2009Q2,200.0,240.0,Flat,1
North and West Metro,Merri-bek,2009Q3,237.0,240.0,Flat,1
North and West Metro,Merri-bek,2009Q4,225.0,240.0,Flat,1
North and West Metro,Merri-bek,2010Q1,275.0,240.0,Flat,1
North and West Metro,Merri-bek,2010Q2,207.0,250.0,Flat,1
North and West Metro,Merri-bek,2010Q3,258.0,250.0,Flat,1
North and West Metro,Merri-bek,2010Q4,279.0,255.0,Flat,1
North and West Metro,Merri-bek,2011Q1,305.0,265.0,Flat,1
North and West Metro,Merri-bek,2011Q2,277.0,260.0,Flat,1
North and West Metro,Merri-bek,2011Q3,354.0,270.0,Flat,1
North and West Metro,Merri-bek,2011Q4,291.0,260.0,Flat,1
North and West Metro,Merri-bek,2012Q1,353.0,265.0,Flat,1
North and West Metro,Merri-bek,2012Q2,241.0,270.0,Flat,1
North and West Metro,Merri-bek,2012Q3,267.0,265.0,Flat,1
North and West Metro,Merri-bek,2012Q4,261.0,265.0,Flat,1
North and West Metro,Merri-bek,2013Q1,428.0,275.0,Flat,1
North and West Metro,Merri-bek,2013Q2,302.0,280.0,Flat,1
North and West Metro,Merri-bek,2013Q3,333.0,270.0,Flat,1
North and West Metro,Merri-bek,2013Q4,346.0,280.0,Flat,1
North and West Metro,Merri-bek,2014Q1,421.0,285.0,Flat,1
North and West Metro,Merri-bek,2014Q2,359.0,290.0,Flat,1
North and West Metro,Merri-bek,2014Q3,443.0,295.0,Flat,1
North and West Metro,Merri-bek,2014Q4,338.0,290.0,Flat,1
North and West Metro,Merri-bek,2015Q1,460.0,290.0,Flat,1
North and West Metro,Merri-bek,2015Q2,297.0,280.0,Flat,1
North and West Metro,Merri-bek,2015Q3,408.0,300.0,Flat,1
North and West Metro,Merri-bek,2015Q4,340.0,293.0,Flat,1
North and West Metro,Merri-bek,2016Q1,411.0,300.0,Flat,1
North and West Metro,Merri-bek,2016Q2,370.0,300.0,Flat,1
North and West Metro,Merri-bek,2016Q3,521.0,330.0,Flat,1
North and West Metro,Merri-bek,2016Q4,373.0,300.0,Flat,1
North and West Metro,Merri-bek,2017Q1,464.0,310.0,Flat,1
North and West Metro,Merri-bek,2017Q2,377.0,320.0,Flat,1
North and West Metro,Merri-bek,2017Q3,371.0,325.0,Flat,1
North and West Metro,Merri-bek,2017Q4,397.0,335.0,Flat,1
North and West Metro,Merri-bek,2018Q1,425.0,330.0,Flat,1
North and West Metro,Merri-bek,2018Q2,415.0,345.0,Flat,1
North and West Metro,Merri-bek,2018Q3,515.0,360.0,Flat,1
North and West Metro,Merri-bek,2018Q4,379.0,345.0,Flat,1
North and West Metro,Merri-bek,2019Q1,452.0,350.0,Flat,1
North and West Metro,Merri-bek,2019Q2,346.0,350.0,Flat,1
North and West Metro,Merri-bek,2019Q3,434.0,358.0,Flat,1
North and West Metro,Merri-bek,2019Q4,363.0,345.0,Flat,1
North and West Metro,Merri-bek,2020Q1,436.0,350.0,Flat,1
North and West Metro,Merri-bek,2020Q2,458.0,360.0,Flat,1
North and West Metro,Merri-bek,2020Q3,352.0,350.0,Flat,1
North and West Metro,Merri-bek,2020Q4,408.0,322.0,Flat,1
North and West Metro,Merri-bek,2021Q1,498.0,320.0,Flat,1
North and West Metro,Merri-bek,2021Q2,583.0,310.0,Flat,1
North and West Metro,Merri-bek,2021Q3,467.0,315.0,Flat,1
North and West Metro,Merri-bek,2021Q4,485.0,310.0,Flat,1
North and West Metro,Merri-bek,2022Q1,561.0,320.0,Flat,1
North and West Metro,Merri-bek,2022Q2,455.0,330.0,Flat,1
North and West Metro,Merri-bek,2022Q3,434.0,340.0,Flat,1
North and West Metro,Merri-bek,2022Q4,391.0,350.0,Flat,1
North and West Metro,Merri-bek,2023Q1,397.0,370.0,Flat,1
North and West Metro,Merri-bek,2023Q2,384.0,390.0,Flat,1
North and West Metro,Merri-bek,2023Q3,361.0,410.0,Flat,1
North and West Metro,Merri-bek,2023Q4,396.0,425.0,Flat,1
North and West Metro,Merri-bek,2024Q1,353.0,430.0,Flat,1
North and West Metro,Merri-bek,2024Q2,333.0,450.0,Flat,1
North and West Metro,Merri-bek,2024Q3,385.0,450.0,Flat,1
North and West Metro,Merri-bek,2024Q4,378.0,430.0,Flat,1
North and West Metro,Moonee Valley,1999Q2,173.0,115.0,Flat,1
North and West Metro,Moonee Valley,1999Q3,160.0,115.0,Flat,1
North and West Metro,Moonee Valley,1999Q4,153.0,120.0,Flat,1
North and West Metro,Moonee Valley,2000Q1,213.0,120.0,Flat,1
North and West Metro,Moonee Valley,2000Q2,176.0,125.0,Flat,1
North and West Metro,Moonee Valley,2000Q3,168.0,125.0,Flat,1
North and West Metro,Moonee Valley,2000Q4,141.0,120.0,Flat,1
North and West Metro,Moonee Valley,2001Q1,209.0,125.0,Flat,1
North and West Metro,Moonee Valley,2001Q2,151.0,130.0,Flat,1
North and West Metro,Moonee Valley,2001Q3,156.0,130.0,Flat,1
North and West Metro,Moonee Valley,2001Q4,137.0,130.0,Flat,1
North and West Metro,Moonee Valley,2002Q1,178.0,135.0,Flat,1
North and West Metro,Moonee Valley,2002Q2,182.0,140.0,Flat,1
North and West Metro,Moonee Valley,2002Q3,191.0,140.0,Flat,1
North and West Metro,Moonee Valley,2002Q4,153.0,140.0,Flat,1
North and West Metro,Moonee Valley,2003Q1,176.0,140.0,Flat,1
North and West Metro,Moonee Valley,2003Q2,156.0,140.0,Flat,1
North and West Metro,Moonee Valley,2003Q3,170.0,140.0,Flat,1
North and West Metro,Moonee Valley,2003Q4,147.0,145.0,Flat,1
North and West Metro,Moonee Valley,2004Q1,182.0,150.0,Flat,1
North and West Metro,Moonee Valley,2004Q2,149.0,150.0,Flat,1
North and West Metro,Moonee Valley,2004Q3,173.0,145.0,Flat,1
North and West Metro,Moonee Valley,2004Q4,141.0,150.0,Flat,1
North and West Metro,Moonee Valley,2005Q1,193.0,150.0,Flat,1
North and West Metro,Moonee Valley,2005Q2,182.0,155.0,Flat,1
North and West Metro,Moonee Valley,2005Q3,197.0,155.0,Flat,1
North and West Metro,Moonee Valley,2005Q4,141.0,155.0,Flat,1
North and West Metro,Moonee Valley,2006Q1,190.0,162.0,Flat,1
North and West Metro,Moonee Valley,2006Q2,135.0,165.0,Flat,1
North and West Metro,Moonee Valley,2006Q3,147.0,160.0,Flat,1
North and West Metro,Moonee Valley,2006Q4,151.0,170.0,Flat,1
North and West Metro,Moonee Valley,2007Q1,171.0,170.0,Flat,1
North and West Metro,Moonee Valley,2007Q2,141.0,190.0,Flat,1
North and West Metro,Moonee Valley,2007Q3,151.0,180.0,Flat,1
North and West Metro,Moonee Valley,2007Q4,96.0,190.0,Flat,1
North and West Metro,Moonee Valley,2008Q1,145.0,200.0,Flat,1
North and West Metro,Moonee Valley,2008Q2,165.0,220.0,Flat,1
North and West Metro,Moonee Valley,2008Q3,133.0,210.0,Flat,1
North and West Metro,Moonee Valley,2008Q4,147.0,230.0,Flat,1
North and West Metro,Moonee Valley,2009Q1,128.0,223.0,Flat,1
North and West Metro,Moonee Valley,2009Q2,117.0,230.0,Flat,1
North and West Metro,Moonee Valley,2009Q3,138.0,230.0,Flat,1
North and West Metro,Moonee Valley,2009Q4,146.0,240.0,Flat,1
North and West Metro,Moonee Valley,2010Q1,141.0,231.0,Flat,1
North and West Metro,Moonee Valley,2010Q2,158.0,250.0,Flat,1
North and West Metro,Moonee Valley,2010Q3,167.0,250.0,Flat,1
North and West Metro,Moonee Valley,2010Q4,143.0,240.0,Flat,1
North and West Metro,Moonee Valley,2011Q1,162.0,260.0,Flat,1
North and West Metro,Moonee Valley,2011Q2,147.0,260.0,Flat,1
North and West Metro,Moonee Valley,2011Q3,167.0,260.0,Flat,1
North and West Metro,Moonee Valley,2011Q4,136.0,252.0,Flat,1
North and West Metro,Moonee Valley,2012Q1,170.0,278.0,Flat,1
North and West Metro,Moonee Valley,2012Q2,169.0,270.0,Flat,1
North and West Metro,Moonee Valley,2012Q3,173.0,250.0,Flat,1
North and West Metro,Moonee Valley,2012Q4,157.0,255.0,Flat,1
North and West Metro,Moonee Valley,2013Q1,206.0,265.0,Flat,1
North and West Metro,Moonee Valley,2013Q2,187.0,260.0,Flat,1
North and West Metro,Moonee Valley,2013Q3,189.0,260.0,Flat,1
North and West Metro,Moonee Valley,2013Q4,180.0,270.0,Flat,1
North and West Metro,Moonee Valley,2014Q1,185.0,275.0,Flat,1
North and West Metro,Moonee Valley,2014Q2,215.0,280.0,Flat,1
North and West Metro,Moonee Valley,2014Q3,182.0,279.0,Flat,1
North and West Metro,Moonee Valley,2014Q4,168.0,273.0,Flat,1
North and West Metro,Moonee Valley,2015Q1,240.0,280.0,Flat,1
North and West Metro,Moonee Valley,2015Q2,173.0,295.0,Flat,1
North and West Metro,Moonee Valley,2015Q3,235.0,280.0,Flat,1
North and West Metro,Moonee Valley,2015Q4,226.0,285.0,Flat,1
North and West Metro,Moonee Valley,2016Q1,203.0,290.0,Flat,1
North and West Metro,Moonee Valley,2016Q2,220.0,300.0,Flat,1
North and West Metro,Moonee Valley,2016Q3,211.0,295.0,Flat,1
North and West Metro,Moonee Valley,2016Q4,193.0,285.0,Flat,1
North and West Metro,Moonee Valley,2017Q1,223.0,300.0,Flat,1
North and West Metro,Moonee Valley,2017Q2,221.0,310.0,Flat,1
North and West Metro,Moonee Valley,2017Q3,319.0,350.0,Flat,1
North and West Metro,Moonee Valley,2017Q4,273.0,330.0,Flat,1
North and West Metro,Moonee Valley,2018Q1,214.0,313.0,Flat,1
North and West Metro,Moonee Valley,2018Q2,200.0,320.0,Flat,1
North and West Metro,Moonee Valley,2018Q3,220.0,320.0,Flat,1
North and West Metro,Moonee Valley,2018Q4,300.0,350.0,Flat,1
North and West Metro,Moonee Valley,2019Q1,334.0,363.0,Flat,1
North and West Metro,Moonee Valley,2019Q2,258.0,340.0,Flat,1
North and West Metro,Moonee Valley,2019Q3,298.0,330.0,Flat,1
North and West Metro,Moonee Valley,2019Q4,245.0,330.0,Flat,1
North and West Metro,Moonee Valley,2020Q1,379.0,350.0,Flat,1
North and West Metro,Moonee Valley,2020Q2,227.0,336.0,Flat,1
North and West Metro,Moonee Valley,2020Q3,215.0,330.0,Flat,1
North and West Metro,Moonee Valley,2020Q4,309.0,325.0,Flat,1
North and West Metro,Moonee Valley,2021Q1,348.0,320.0,Flat,1
North and West Metro,Moonee Valley,2021Q2,309.0,300.0,Flat,1
North and West Metro,Moonee Valley,2021Q3,262.0,303.0,Flat,1
North and West Metro,Moonee Valley,2021Q4,276.0,300.0,Flat,1
North and West Metro,Moonee Valley,2022Q1,354.0,320.0,Flat,1
North and West Metro,Moonee Valley,2022Q2,317.0,320.0,Flat,1
North and West Metro,Moonee Valley,2022Q3,297.0,330.0,Flat,1
North and West Metro,Moonee Valley,2022Q4,219.0,345.0,Flat,1
North and West Metro,Moonee Valley,2023Q1,266.0,350.0,Flat,1
North and West Metro,Moonee Valley,2023Q2,244.0,380.0,Flat,1
North and West Metro,Moonee Valley,2023Q3,362.0,420.0,Flat,1
North and West Metro,Moonee Valley,2023Q4,271.0,425.0,Flat,1
North and West Metro,Moonee Valley,2024Q1,250.0,430.0,Flat,1
North and West Metro,Moonee Valley,2024Q2,331.0,400.0,Flat,1
North and West Metro,Moonee Valley,2024Q3,327.0,400.0,Flat,1
North and West Metro,Moonee Valley,2024Q4,232.0,430.0,Flat,1
North and West Metro,Nillumbik,1999Q2,5.0,115.0,Flat,1
North and West Metro,Nillumbik,1999Q4,7.0,110.0,Flat,1
North and West Metro,Nillumbik,2000Q2,5.0,120.0,Flat,1
North and West Metro,Nillumbik,2000Q4,6.0,105.0,Flat,1
North and West Metro,Nillumbik,2001Q1,5.0,133.0,Flat,1
North and West Metro,Nillumbik,2001Q3,9.0,115.0,Flat,1
North and West Metro,Nillumbik,2002Q1,5.0,135.0,Flat,1
North and West Metro,Nillumbik,2002Q2,5.0,140.0,Flat,1
North and West Metro,Nillumbik,2002Q3,11.0,150.0,Flat,1
North and West Metro,Nillumbik,2002Q4,5.0,150.0,Flat,1
North and West Metro,Nillumbik,2003Q1,10.0,156.0,Flat,1
North and West Metro,Nillumbik,2003Q2,7.0,155.0,Flat,1
North and West Metro,Nillumbik,2004Q1,5.0,120.0,Flat,1
North and West Metro,Nillumbik,2004Q3,6.0,145.0,Flat,1
North and West Metro,Nillumbik,2005Q1,6.0,175.0,Flat,1
North and West Metro,Nillumbik,2005Q2,5.0,155.0,Flat,1
North and West Metro,Nillumbik,2005Q4,5.0,160.0,Flat,1
North and West Metro,Nillumbik,2006Q1,5.0,150.0,Flat,1
North and West Metro,Nillumbik,2006Q2,5.0,175.0,Flat,1
North and West Metro,Nillumbik,2006Q3,7.0,150.0,Flat,1
North and West Metro,Nillumbik,2006Q4,9.0,160.0,Flat,1
North and West Metro,Nillumbik,2007Q1,7.0,160.0,Flat,1
North and West Metro,Nillumbik,2007Q2,11.0,165.0,Flat,1
North and West Metro,Nillumbik,2008Q4,8.0,190.0,Flat,1
North and West Metro,Nillumbik,2009Q2,6.0,245.0,Flat,1
North and West Metro,Nillumbik,2009Q3,6.0,175.0,Flat,1
North and West Metro,Nillumbik,2009Q4,5.0,175.0,Flat,1
North and West Metro,Nillumbik,2010Q1,8.0,235.0,Flat,1
North and West Metro,Nillumbik,2010Q4,6.0,213.0,Flat,1
North and West Metro,Nillumbik,2011Q1,8.0,190.0,Flat,1
North and West Metro,Nillumbik,2011Q2,8.0,250.0,Flat,1
North and West Metro,Nillumbik,2011Q3,5.0,250.0,Flat,1
North and West Metro,Nillumbik,2012Q1,7.0,190.0,Flat,1
North and West Metro,Nillumbik,2012Q2,6.0,130.0,Flat,1
North and West Metro,Nillumbik,2013Q1,8.0,220.0,Flat,1
North and West Metro,Nillumbik,2013Q4,5.0,260.0,Flat,1
North and West Metro,Nillumbik,2014Q2,6.0,200.0,Flat,1
North and West Metro,Nillumbik,2015Q1,14.0,270.0,Flat,1
North and West Metro,Nillumbik,2015Q3,6.0,268.0,Flat,1
North and West Metro,Nillumbik,2015Q4,6.0,215.0,Flat,1
North and West Metro,Nillumbik,2016Q2,8.0,275.0,Flat,1
North and West Metro,Nillumbik,2016Q3,5.0,250.0,Flat,1
North and West Metro,Nillumbik,2016Q4,6.0,215.0,Flat,1
North and West Metro,Nillumbik,2017Q1,6.0,283.0,Flat,1
North and West Metro,Nillumbik,2017Q2,5.0,250.0,Flat,1
North and West Metro,Nillumbik,2017Q4,7.0,285.0,Flat,1
North and West Metro,Nillumbik,2018Q2,6.0,268.0,Flat,1
North and West Metro,Nillumbik,2018Q3,10.0,325.0,Flat,1
