Region,LGA,Quarter,Count,Median,Property Type,Number of Bedrooms
North and West Metro,Melton,2021Q1,71.0,350.0,Flat,3
North and West Metro,Melton,2021Q2,84.0,350.0,Flat,3
North and West Metro,Melton,2021Q3,74.0,345.0,Flat,3
North and West Metro,Melton,2021Q4,58.0,350.0,Flat,3
North and West Metro,Melton,2022Q1,104.0,360.0,Flat,3
North and West Metro,Melton,2022Q2,72.0,360.0,Flat,3
North and West Metro,Melton,2022Q3,87.0,350.0,Flat,3
North and West Metro,Melton,2022Q4,92.0,370.0,Flat,3
North and West Metro,Melton,2023Q1,84.0,400.0,Flat,3
North and West Metro,Melton,2023Q2,61.0,380.0,Flat,3
North and West Metro,Melton,2023Q3,61.0,430.0,Flat,3
North and West Metro,Melton,2023Q4,62.0,415.0,Flat,3
North and West Metro,Melton,2024Q1,72.0,440.0,Flat,3
North and West Metro,Melton,2024Q2,84.0,450.0,Flat,3
North and West Metro,Melton,2024Q3,66.0,460.0,Flat,3
North and West Metro,Melton,2024Q4,52.0,425.0,Flat,3
North and West Metro,Merri-bek,1999Q2,44.0,198.0,Flat,3
North and West Metro,Merri-bek,1999Q3,29.0,190.0,Flat,3
North and West Metro,Merri-bek,1999Q4,45.0,210.0,Flat,3
North and West Metro,Merri-bek,2000Q1,75.0,205.0,Flat,3
North and West Metro,Merri-bek,2000Q2,53.0,221.0,Flat,3
North and West Metro,Merri-bek,2000Q3,60.0,223.0,Flat,3
North and West Metro,Merri-bek,2000Q4,45.0,220.0,Flat,3
North and West Metro,Merri-bek,2001Q1,84.0,230.0,Flat,3
North and West Metro,Merri-bek,2001Q2,54.0,245.0,Flat,3
North and West Metro,Merri-bek,2001Q3,54.0,210.0,Flat,3
North and West Metro,Merri-bek,2001Q4,62.0,233.0,Flat,3
North and West Metro,Merri-bek,2002Q1,95.0,245.0,Flat,3
North and West Metro,Merri-bek,2002Q2,58.0,260.0,Flat,3
North and West Metro,Merri-bek,2002Q3,61.0,225.0,Flat,3
North and West Metro,Merri-bek,2002Q4,55.0,230.0,Flat,3
North and West Metro,Merri-bek,2003Q1,109.0,250.0,Flat,3
North and West Metro,Merri-bek,2003Q2,42.0,250.0,Flat,3
North and West Metro,Merri-bek,2003Q3,57.0,220.0,Flat,3
North and West Metro,Merri-bek,2003Q4,49.0,230.0,Flat,3
North and West Metro,Merri-bek,2004Q1,104.0,260.0,Flat,3
North and West Metro,Merri-bek,2004Q2,69.0,260.0,Flat,3
North and West Metro,Merri-bek,2004Q3,51.0,250.0,Flat,3
North and West Metro,Merri-bek,2004Q4,69.0,260.0,Flat,3
North and West Metro,Merri-bek,2005Q1,102.0,260.0,Flat,3
North and West Metro,Merri-bek,2005Q2,63.0,260.0,Flat,3
North and West Metro,Merri-bek,2005Q3,73.0,245.0,Flat,3
North and West Metro,Merri-bek,2005Q4,66.0,245.0,Flat,3
North and West Metro,Merri-bek,2006Q1,77.0,280.0,Flat,3
North and West Metro,Merri-bek,2006Q2,51.0,280.0,Flat,3
North and West Metro,Merri-bek,2006Q3,69.0,280.0,Flat,3
North and West Metro,Merri-bek,2006Q4,66.0,288.0,Flat,3
North and West Metro,Merri-bek,2007Q1,84.0,305.0,Flat,3
North and West Metro,Merri-bek,2007Q2,56.0,295.0,Flat,3
North and West Metro,Merri-bek,2007Q3,64.0,320.0,Flat,3
North and West Metro,Merri-bek,2007Q4,50.0,335.0,Flat,3
North and West Metro,Merri-bek,2008Q1,84.0,330.0,Flat,3
North and West Metro,Merri-bek,2008Q2,65.0,350.0,Flat,3
North and West Metro,Merri-bek,2008Q3,62.0,355.0,Flat,3
North and West Metro,Merri-bek,2008Q4,75.0,360.0,Flat,3
North and West Metro,Merri-bek,2009Q1,77.0,375.0,Flat,3
North and West Metro,Merri-bek,2009Q2,62.0,380.0,Flat,3
North and West Metro,Merri-bek,2009Q3,74.0,350.0,Flat,3
North and West Metro,Merri-bek,2009Q4,80.0,370.0,Flat,3
North and West Metro,Merri-bek,2010Q1,105.0,400.0,Flat,3
North and West Metro,Merri-bek,2010Q2,89.0,380.0,Flat,3
North and West Metro,Merri-bek,2010Q3,90.0,380.0,Flat,3
North and West Metro,Merri-bek,2010Q4,108.0,380.0,Flat,3
North and West Metro,Merri-bek,2011Q1,122.0,400.0,Flat,3
North and West Metro,Merri-bek,2011Q2,77.0,380.0,Flat,3
North and West Metro,Merri-bek,2011Q3,105.0,380.0,Flat,3
North and West Metro,Merri-bek,2011Q4,132.0,390.0,Flat,3
North and West Metro,Merri-bek,2012Q1,136.0,390.0,Flat,3
North and West Metro,Merri-bek,2012Q2,121.0,395.0,Flat,3
North and West Metro,Merri-bek,2012Q3,93.0,390.0,Flat,3
North and West Metro,Merri-bek,2012Q4,129.0,380.0,Flat,3
North and West Metro,Merri-bek,2013Q1,138.0,410.0,Flat,3
North and West Metro,Merri-bek,2013Q2,122.0,398.0,Flat,3
North and West Metro,Merri-bek,2013Q3,113.0,390.0,Flat,3
North and West Metro,Merri-bek,2013Q4,100.0,400.0,Flat,3
North and West Metro,Merri-bek,2014Q1,157.0,415.0,Flat,3
North and West Metro,Merri-bek,2014Q2,168.0,397.0,Flat,3
North and West Metro,Merri-bek,2014Q3,132.0,400.0,Flat,3
North and West Metro,Merri-bek,2014Q4,150.0,400.0,Flat,3
North and West Metro,Merri-bek,2015Q1,173.0,400.0,Flat,3
North and West Metro,Merri-bek,2015Q2,139.0,400.0,Flat,3
North and West Metro,Merri-bek,2015Q3,128.0,410.0,Flat,3
North and West Metro,Merri-bek,2015Q4,149.0,420.0,Flat,3
North and West Metro,Merri-bek,2016Q1,159.0,420.0,Flat,3
North and West Metro,Merri-bek,2016Q2,123.0,420.0,Flat,3
North and West Metro,Merri-bek,2016Q3,171.0,440.0,Flat,3
North and West Metro,Merri-bek,2016Q4,154.0,430.0,Flat,3
North and West Metro,Merri-bek,2017Q1,168.0,450.0,Flat,3
North and West Metro,Merri-bek,2017Q2,134.0,450.0,Flat,3
North and West Metro,Merri-bek,2017Q3,160.0,450.0,Flat,3
North and West Metro,Merri-bek,2017Q4,136.0,450.0,Flat,3
North and West Metro,Merri-bek,2018Q1,154.0,483.0,Flat,3
North and West Metro,Merri-bek,2018Q2,158.0,448.0,Flat,3
North and West Metro,Merri-bek,2018Q3,165.0,490.0,Flat,3
North and West Metro,Merri-bek,2018Q4,164.0,480.0,Flat,3
North and West Metro,Merri-bek,2019Q1,167.0,480.0,Flat,3
North and West Metro,Merri-bek,2019Q2,126.0,483.0,Flat,3
North and West Metro,Merri-bek,2019Q3,127.0,480.0,Flat,3
North and West Metro,Merri-bek,2019Q4,128.0,498.0,Flat,3
North and West Metro,Merri-bek,2020Q1,158.0,500.0,Flat,3
North and West Metro,Merri-bek,2020Q2,94.0,480.0,Flat,3
North and West Metro,Merri-bek,2020Q3,106.0,468.0,Flat,3
North and West Metro,Merri-bek,2020Q4,163.0,470.0,Flat,3
North and West Metro,Merri-bek,2021Q1,230.0,480.0,Flat,3
North and West Metro,Merri-bek,2021Q2,208.0,465.0,Flat,3
North and West Metro,Merri-bek,2021Q3,165.0,480.0,Flat,3
North and West Metro,Merri-bek,2021Q4,146.0,480.0,Flat,3
North and West Metro,Merri-bek,2022Q1,223.0,500.0,Flat,3
North and West Metro,Merri-bek,2022Q2,168.0,490.0,Flat,3
North and West Metro,Merri-bek,2022Q3,178.0,520.0,Flat,3
North and West Metro,Merri-bek,2022Q4,169.0,500.0,Flat,3
North and West Metro,Merri-bek,2023Q1,174.0,550.0,Flat,3
North and West Metro,Merri-bek,2023Q2,125.0,550.0,Flat,3
North and West Metro,Merri-bek,2023Q3,142.0,600.0,Flat,3
North and West Metro,Merri-bek,2023Q4,138.0,600.0,Flat,3
North and West Metro,Merri-bek,2024Q1,170.0,625.0,Flat,3
North and West Metro,Merri-bek,2024Q2,123.0,650.0,Flat,3
North and West Metro,Merri-bek,2024Q3,144.0,650.0,Flat,3
North and West Metro,Merri-bek,2024Q4,135.0,650.0,Flat,3
North and West Metro,Moonee Valley,1999Q2,56.0,210.0,Flat,3
North and West Metro,Moonee Valley,1999Q3,59.0,240.0,Flat,3
North and West Metro,Moonee Valley,1999Q4,53.0,220.0,Flat,3
North and West Metro,Moonee Valley,2000Q1,65.0,220.0,Flat,3
North and West Metro,Moonee Valley,2000Q2,50.0,233.0,Flat,3
North and West Metro,Moonee Valley,2000Q3,60.0,250.0,Flat,3
North and West Metro,Moonee Valley,2000Q4,77.0,230.0,Flat,3
North and West Metro,Moonee Valley,2001Q1,62.0,250.0,Flat,3
North and West Metro,Moonee Valley,2001Q2,88.0,250.0,Flat,3
North and West Metro,Moonee Valley,2001Q3,59.0,245.0,Flat,3
North and West Metro,Moonee Valley,2001Q4,62.0,250.0,Flat,3
North and West Metro,Moonee Valley,2002Q1,63.0,250.0,Flat,3
North and West Metro,Moonee Valley,2002Q2,56.0,240.0,Flat,3
North and West Metro,Moonee Valley,2002Q3,55.0,250.0,Flat,3
North and West Metro,Moonee Valley,2002Q4,65.0,250.0,Flat,3
North and West Metro,Moonee Valley,2003Q1,99.0,250.0,Flat,3
North and West Metro,Moonee Valley,2003Q2,63.0,260.0,Flat,3
North and West Metro,Moonee Valley,2003Q3,59.0,240.0,Flat,3
North and West Metro,Moonee Valley,2003Q4,76.0,260.0,Flat,3
North and West Metro,Moonee Valley,2004Q1,99.0,260.0,Flat,3
North and West Metro,Moonee Valley,2004Q2,68.0,260.0,Flat,3
North and West Metro,Moonee Valley,2004Q3,66.0,258.0,Flat,3
North and West Metro,Moonee Valley,2004Q4,66.0,260.0,Flat,3
North and West Metro,Moonee Valley,2005Q1,92.0,250.0,Flat,3
North and West Metro,Moonee Valley,2005Q2,66.0,275.0,Flat,3
North and West Metro,Moonee Valley,2005Q3,72.0,250.0,Flat,3
North and West Metro,Moonee Valley,2005Q4,76.0,269.0,Flat,3
North and West Metro,Moonee Valley,2006Q1,72.0,283.0,Flat,3
North and West Metro,Moonee Valley,2006Q2,45.0,280.0,Flat,3
North and West Metro,Moonee Valley,2006Q3,67.0,280.0,Flat,3
North and West Metro,Moonee Valley,2006Q4,59.0,280.0,Flat,3
North and West Metro,Moonee Valley,2007Q1,71.0,280.0,Flat,3
North and West Metro,Moonee Valley,2007Q2,58.0,310.0,Flat,3
North and West Metro,Moonee Valley,2007Q3,65.0,310.0,Flat,3
North and West Metro,Moonee Valley,2007Q4,56.0,315.0,Flat,3
North and West Metro,Moonee Valley,2008Q1,75.0,340.0,Flat,3
North and West Metro,Moonee Valley,2008Q2,60.0,350.0,Flat,3
North and West Metro,Moonee Valley,2008Q3,57.0,360.0,Flat,3
North and West Metro,Moonee Valley,2008Q4,72.0,360.0,Flat,3
North and West Metro,Moonee Valley,2009Q1,73.0,360.0,Flat,3
North and West Metro,Moonee Valley,2009Q2,53.0,370.0,Flat,3
North and West Metro,Moonee Valley,2009Q3,64.0,360.0,Flat,3
North and West Metro,Moonee Valley,2009Q4,68.0,360.0,Flat,3
North and West Metro,Moonee Valley,2010Q1,73.0,380.0,Flat,3
North and West Metro,Moonee Valley,2010Q2,50.0,370.0,Flat,3
North and West Metro,Moonee Valley,2010Q3,60.0,380.0,Flat,3
North and West Metro,Moonee Valley,2010Q4,72.0,383.0,Flat,3
North and West Metro,Moonee Valley,2011Q1,83.0,385.0,Flat,3
North and West Metro,Moonee Valley,2011Q2,39.0,380.0,Flat,3
North and West Metro,Moonee Valley,2011Q3,62.0,395.0,Flat,3
North and West Metro,Moonee Valley,2011Q4,66.0,400.0,Flat,3
North and West Metro,Moonee Valley,2012Q1,86.0,400.0,Flat,3
North and West Metro,Moonee Valley,2012Q2,77.0,420.0,Flat,3
North and West Metro,Moonee Valley,2012Q3,71.0,400.0,Flat,3
North and West Metro,Moonee Valley,2012Q4,75.0,420.0,Flat,3
North and West Metro,Moonee Valley,2013Q1,89.0,400.0,Flat,3
North and West Metro,Moonee Valley,2013Q2,68.0,415.0,Flat,3
North and West Metro,Moonee Valley,2013Q3,75.0,410.0,Flat,3
North and West Metro,Moonee Valley,2013Q4,100.0,420.0,Flat,3
North and West Metro,Moonee Valley,2014Q1,92.0,445.0,Flat,3
North and West Metro,Moonee Valley,2014Q2,92.0,410.0,Flat,3
North and West Metro,Moonee Valley,2014Q3,84.0,430.0,Flat,3
North and West Metro,Moonee Valley,2014Q4,73.0,450.0,Flat,3
North and West Metro,Moonee Valley,2015Q1,102.0,435.0,Flat,3
North and West Metro,Moonee Valley,2015Q2,78.0,420.0,Flat,3
North and West Metro,Moonee Valley,2015Q3,100.0,445.0,Flat,3
North and West Metro,Moonee Valley,2015Q4,72.0,450.0,Flat,3
North and West Metro,Moonee Valley,2016Q1,81.0,460.0,Flat,3
North and West Metro,Moonee Valley,2016Q2,51.0,450.0,Flat,3
North and West Metro,Moonee Valley,2016Q3,100.0,465.0,Flat,3
North and West Metro,Moonee Valley,2016Q4,90.0,450.0,Flat,3
North and West Metro,Moonee Valley,2017Q1,96.0,475.0,Flat,3
North and West Metro,Moonee Valley,2017Q2,74.0,450.0,Flat,3
North and West Metro,Moonee Valley,2017Q3,69.0,470.0,Flat,3
North and West Metro,Moonee Valley,2017Q4,61.0,450.0,Flat,3
North and West Metro,Moonee Valley,2018Q1,88.0,500.0,Flat,3
North and West Metro,Moonee Valley,2018Q2,60.0,485.0,Flat,3
North and West Metro,Moonee Valley,2018Q3,69.0,500.0,Flat,3
North and West Metro,Moonee Valley,2018Q4,81.0,500.0,Flat,3
North and West Metro,Moonee Valley,2019Q1,68.0,520.0,Flat,3
North and West Metro,Moonee Valley,2019Q2,61.0,500.0,Flat,3
North and West Metro,Moonee Valley,2019Q3,76.0,500.0,Flat,3
North and West Metro,Moonee Valley,2019Q4,73.0,480.0,Flat,3
North and West Metro,Moonee Valley,2020Q1,102.0,515.0,Flat,3
North and West Metro,Moonee Valley,2020Q2,56.0,480.0,Flat,3
North and West Metro,Moonee Valley,2020Q3,51.0,500.0,Flat,3
North and West Metro,Moonee Valley,2020Q4,61.0,490.0,Flat,3
North and West Metro,Moonee Valley,2021Q1,100.0,505.0,Flat,3
North and West Metro,Moonee Valley,2021Q2,78.0,500.0,Flat,3
North and West Metro,Moonee Valley,2021Q3,78.0,500.0,Flat,3
North and West Metro,Moonee Valley,2021Q4,84.0,530.0,Flat,3
North and West Metro,Moonee Valley,2022Q1,108.0,500.0,Flat,3
North and West Metro,Moonee Valley,2022Q2,98.0,520.0,Flat,3
North and West Metro,Moonee Valley,2022Q3,75.0,510.0,Flat,3
North and West Metro,Moonee Valley,2022Q4,97.0,550.0,Flat,3
North and West Metro,Moonee Valley,2023Q1,91.0,550.0,Flat,3
North and West Metro,Moonee Valley,2023Q2,48.0,600.0,Flat,3
North and West Metro,Moonee Valley,2023Q3,72.0,620.0,Flat,3
North and West Metro,Moonee Valley,2023Q4,63.0,650.0,Flat,3
North and West Metro,Moonee Valley,2024Q1,106.0,650.0,Flat,3
North and West Metro,Moonee Valley,2024Q2,70.0,650.0,Flat,3
North and West Metro,Moonee Valley,2024Q3,64.0,608.0,Flat,3
North and West Metro,Moonee Valley,2024Q4,67.0,660.0,Flat,3
North and West Metro,Nillumbik,1999Q2,20.0,200.0,Flat,3
North and West Metro,Nillumbik,1999Q3,16.0,198.0,Flat,3
North and West Metro,Nillumbik,1999Q4,17.0,210.0,Flat,3
North and West Metro,Nillumbik,2000Q1,10.0,224.0,Flat,3
North and West Metro,Nillumbik,2000Q2,13.0,225.0,Flat,3
North and West Metro,Nillumbik,2000Q3,20.0,225.0,Flat,3
North and West Metro,Nillumbik,2000Q4,14.0,223.0,Flat,3
North and West Metro,Nillumbik,2001Q1,15.0,225.0,Flat,3
North and West Metro,Nillumbik,2001Q2,14.0,218.0,Flat,3
North and West Metro,Nillumbik,2001Q3,19.0,240.0,Flat,3
North and West Metro,Nillumbik,2001Q4,25.0,230.0,Flat,3
North and West Metro,Nillumbik,2002Q1,12.0,235.0,Flat,3
North and West Metro,Nillumbik,2002Q2,22.0,240.0,Flat,3
North and West Metro,Nillumbik,2002Q3,17.0,250.0,Flat,3
North and West Metro,Nillumbik,2002Q4,17.0,240.0,Flat,3
North and West Metro,Nillumbik,2003Q1,18.0,255.0,Flat,3
North and West Metro,Nillumbik,2003Q2,30.0,240.0,Flat,3
North and West Metro,Nillumbik,2003Q3,17.0,250.0,Flat,3
North and West Metro,Nillumbik,2003Q4,21.0,250.0,Flat,3
North and West Metro,Nillumbik,2004Q1,21.0,241.0,Flat,3
North and West Metro,Nillumbik,2004Q2,13.0,230.0,Flat,3
North and West Metro,Nillumbik,2004Q3,8.0,248.0,Flat,3
North and West Metro,Nillumbik,2004Q4,12.0,265.0,Flat,3
North and West Metro,Nillumbik,2005Q1,20.0,250.0,Flat,3
North and West Metro,Nillumbik,2005Q2,16.0,270.0,Flat,3
North and West Metro,Nillumbik,2005Q3,18.0,258.0,Flat,3
North and West Metro,Nillumbik,2005Q4,19.0,265.0,Flat,3
North and West Metro,Nillumbik,2006Q1,11.0,275.0,Flat,3
North and West Metro,Nillumbik,2006Q2,19.0,250.0,Flat,3
North and West Metro,Nillumbik,2006Q3,14.0,288.0,Flat,3
North and West Metro,Nillumbik,2006Q4,10.0,283.0,Flat,3
North and West Metro,Nillumbik,2007Q1,20.0,311.0,Flat,3
North and West Metro,Nillumbik,2007Q2,12.0,315.0,Flat,3
North and West Metro,Nillumbik,2007Q3,19.0,290.0,Flat,3
North and West Metro,Nillumbik,2007Q4,10.0,310.0,Flat,3
North and West Metro,Nillumbik,2008Q1,17.0,320.0,Flat,3
North and West Metro,Nillumbik,2008Q2,14.0,340.0,Flat,3
North and West Metro,Nillumbik,2008Q3,15.0,360.0,Flat,3
North and West Metro,Nillumbik,2008Q4,16.0,330.0,Flat,3
North and West Metro,Nillumbik,2009Q1,18.0,425.0,Flat,3
North and West Metro,Nillumbik,2009Q2,16.0,373.0,Flat,3
North and West Metro,Nillumbik,2009Q3,17.0,360.0,Flat,3
North and West Metro,Nillumbik,2009Q4,21.0,350.0,Flat,3
North and West Metro,Nillumbik,2010Q1,25.0,370.0,Flat,3
North and West Metro,Nillumbik,2010Q2,15.0,370.0,Flat,3
North and West Metro,Nillumbik,2010Q3,18.0,360.0,Flat,3
North and West Metro,Nillumbik,2010Q4,20.0,405.0,Flat,3
North and West Metro,Nillumbik,2011Q1,17.0,405.0,Flat,3
North and West Metro,Nillumbik,2011Q2,13.0,400.0,Flat,3
North and West Metro,Nillumbik,2011Q3,19.0,365.0,Flat,3
North and West Metro,Nillumbik,2011Q4,25.0,365.0,Flat,3
North and West Metro,Nillumbik,2012Q1,26.0,360.0,Flat,3
North and West Metro,Nillumbik,2012Q2,13.0,390.0,Flat,3
North and West Metro,Nillumbik,2012Q3,11.0,350.0,Flat,3
North and West Metro,Nillumbik,2012Q4,16.0,360.0,Flat,3
North and West Metro,Nillumbik,2013Q1,32.0,380.0,Flat,3
North and West Metro,Nillumbik,2013Q2,19.0,375.0,Flat,3
North and West Metro,Nillumbik,2013Q3,19.0,400.0,Flat,3
North and West Metro,Nillumbik,2013Q4,16.0,350.0,Flat,3
North and West Metro,Nillumbik,2014Q1,26.0,365.0,Flat,3
North and West Metro,Nillumbik,2014Q2,27.0,420.0,Flat,3
North and West Metro,Nillumbik,2014Q3,22.0,390.0,Flat,3
North and West Metro,Nillumbik,2014Q4,22.0,420.0,Flat,3
North and West Metro,Nillumbik,2015Q1,18.0,400.0,Flat,3
North and West Metro,Nillumbik,2015Q2,25.0,390.0,Flat,3
North and West Metro,Nillumbik,2015Q3,32.0,400.0,Flat,3
North and West Metro,Nillumbik,2015Q4,27.0,415.0,Flat,3
North and West Metro,Nillumbik,2016Q1,31.0,350.0,Flat,3
North and West Metro,Nillumbik,2016Q2,20.0,430.0,Flat,3
North and West Metro,Nillumbik,2016Q3,14.0,390.0,Flat,3
North and West Metro,Nillumbik,2016Q4,26.0,460.0,Flat,3
North and West Metro,Nillumbik,2017Q1,23.0,420.0,Flat,3
North and West Metro,Nillumbik,2017Q2,25.0,450.0,Flat,3
North and West Metro,Nillumbik,2017Q3,21.0,425.0,Flat,3
North and West Metro,Nillumbik,2017Q4,27.0,460.0,Flat,3
North and West Metro,Nillumbik,2018Q1,25.0,450.0,Flat,3
North and West Metro,Nillumbik,2018Q2,25.0,460.0,Flat,3
North and West Metro,Nillumbik,2018Q3,27.0,425.0,Flat,3
North and West Metro,Nillumbik,2018Q4,22.0,390.0,Flat,3
North and West Metro,Nillumbik,2019Q1,17.0,455.0,Flat,3
North and West Metro,Nillumbik,2019Q2,17.0,450.0,Flat,3
North and West Metro,Nillumbik,2019Q3,25.0,450.0,Flat,3
North and West Metro,Nillumbik,2019Q4,25.0,445.0,Flat,3
North and West Metro,Nillumbik,2020Q1,21.0,450.0,Flat,3
North and West Metro,Nillumbik,2020Q2,14.0,425.0,Flat,3
North and West Metro,Nillumbik,2020Q4,18.0,470.0,Flat,3
North and West Metro,Nillumbik,2021Q1,13.0,490.0,Flat,3
North and West Metro,Nillumbik,2021Q2,11.0,440.0,Flat,3
North and West Metro,Nillumbik,2021Q3,23.0,480.0,Flat,3
North and West Metro,Nillumbik,2021Q4,14.0,528.0,Flat,3
North and West Metro,Nillumbik,2022Q1,27.0,540.0,Flat,3
North and West Metro,Nillumbik,2022Q2,19.0,560.0,Flat,3
North and West Metro,Nillumbik,2022Q3,23.0,550.0,Flat,3
North and West Metro,Nillumbik,2022Q4,28.0,520.0,Flat,3
North and West Metro,Nillumbik,2023Q1,18.0,565.0,Flat,3
North and West Metro,Nillumbik,2023Q2,11.0,495.0,Flat,3
North and West Metro,Nillumbik,2023Q3,11.0,510.0,Flat,3
North and West Metro,Nillumbik,2023Q4,15.0,500.0,Flat,3
North and West Metro,Nillumbik,2024Q1,25.0,560.0,Flat,3
North and West Metro,Nillumbik,2024Q2,14.0,535.0,Flat,3
North and West Metro,Nillumbik,2024Q3,16.0,580.0,Flat,3
North and West Metro,Nillumbik,2024Q4,10.0,628.0,Flat,3
North and West Metro,Whittlesea,1999Q2,44.0,180.0,Flat,3
North and West Metro,Whittlesea,1999Q3,58.0,180.0,Flat,3
North and West Metro,Whittlesea,1999Q4,46.0,185.0,Flat,3
North and West Metro,Whittlesea,2000Q1,59.0,185.0,Flat,3
North and West Metro,Whittlesea,2000Q2,43.0,185.0,Flat,3
North and West Metro,Whittlesea,2000Q3,62.0,193.0,Flat,3
North and West Metro,Whittlesea,2000Q4,57.0,185.0,Flat,3
North and West Metro,Whittlesea,2001Q1,70.0,190.0,Flat,3
North and West Metro,Whittlesea,2001Q2,71.0,195.0,Flat,3
North and West Metro,Whittlesea,2001Q3,62.0,190.0,Flat,3
North and West Metro,Whittlesea,2001Q4,66.0,195.0,Flat,3
North and West Metro,Whittlesea,2002Q1,51.0,200.0,Flat,3
North and West Metro,Whittlesea,2002Q2,64.0,200.0,Flat,3
North and West Metro,Whittlesea,2002Q3,71.0,200.0,Flat,3
North and West Metro,Whittlesea,2002Q4,61.0,210.0,Flat,3
North and West Metro,Whittlesea,2003Q1,72.0,200.0,Flat,3
North and West Metro,Whittlesea,2003Q2,48.0,200.0,Flat,3
North and West Metro,Whittlesea,2003Q3,61.0,200.0,Flat,3
North and West Metro,Whittlesea,2003Q4,55.0,210.0,Flat,3
North and West Metro,Whittlesea,2004Q1,83.0,200.0,Flat,3
North and West Metro,Whittlesea,2004Q2,69.0,200.0,Flat,3
North and West Metro,Whittlesea,2004Q3,59.0,215.0,Flat,3
North and West Metro,Whittlesea,2004Q4,63.0,210.0,Flat,3
North and West Metro,Whittlesea,2005Q1,77.0,215.0,Flat,3
North and West Metro,Whittlesea,2005Q2,70.0,210.0,Flat,3
North and West Metro,Whittlesea,2005Q3,69.0,210.0,Flat,3
North and West Metro,Whittlesea,2005Q4,51.0,220.0,Flat,3
North and West Metro,Whittlesea,2006Q1,74.0,220.0,Flat,3
North and West Metro,Whittlesea,2006Q2,56.0,220.0,Flat,3
North and West Metro,Whittlesea,2006Q3,47.0,225.0,Flat,3
North and West Metro,Whittlesea,2006Q4,51.0,220.0,Flat,3
North and West Metro,Whittlesea,2007Q1,57.0,235.0,Flat,3
North and West Metro,Whittlesea,2007Q2,54.0,238.0,Flat,3
North and West Metro,Whittlesea,2007Q3,58.0,248.0,Flat,3
North and West Metro,Whittlesea,2007Q4,49.0,260.0,Flat,3
North and West Metro,Whittlesea,2008Q1,54.0,260.0,Flat,3
North and West Metro,Whittlesea,2008Q2,41.0,270.0,Flat,3
North and West Metro,Whittlesea,2008Q3,48.0,280.0,Flat,3
North and West Metro,Whittlesea,2008Q4,48.0,290.0,Flat,3
North and West Metro,Whittlesea,2009Q1,56.0,290.0,Flat,3
North and West Metro,Whittlesea,2009Q2,41.0,300.0,Flat,3
North and West Metro,Whittlesea,2009Q3,60.0,300.0,Flat,3
North and West Metro,Whittlesea,2009Q4,55.0,300.0,Flat,3
North and West Metro,Whittlesea,2010Q1,46.0,300.0,Flat,3
North and West Metro,Whittlesea,2010Q2,47.0,300.0,Flat,3
North and West Metro,Whittlesea,2010Q3,40.0,313.0,Flat,3
North and West Metro,Whittlesea,2010Q4,48.0,305.0,Flat,3
North and West Metro,Whittlesea,2011Q1,60.0,310.0,Flat,3
North and West Metro,Whittlesea,2011Q2,46.0,305.0,Flat,3
North and West Metro,Whittlesea,2011Q3,71.0,320.0,Flat,3
North and West Metro,Whittlesea,2011Q4,52.0,320.0,Flat,3
North and West Metro,Whittlesea,2012Q1,68.0,310.0,Flat,3
North and West Metro,Whittlesea,2012Q2,55.0,310.0,Flat,3
North and West Metro,Whittlesea,2012Q3,73.0,310.0,Flat,3
North and West Metro,Whittlesea,2012Q4,38.0,305.0,Flat,3
North and West Metro,Whittlesea,2013Q1,60.0,300.0,Flat,3
North and West Metro,Whittlesea,2013Q2,73.0,310.0,Flat,3
North and West Metro,Whittlesea,2013Q3,62.0,315.0,Flat,3
North and West Metro,Whittlesea,2013Q4,70.0,310.0,Flat,3
North and West Metro,Whittlesea,2014Q1,93.0,320.0,Flat,3
North and West Metro,Whittlesea,2014Q2,78.0,313.0,Flat,3
North and West Metro,Whittlesea,2014Q3,53.0,320.0,Flat,3
North and West Metro,Whittlesea,2014Q4,59.0,320.0,Flat,3
North and West Metro,Whittlesea,2015Q1,76.0,320.0,Flat,3
North and West Metro,Whittlesea,2015Q2,56.0,320.0,Flat,3
North and West Metro,Whittlesea,2015Q3,68.0,330.0,Flat,3
North and West Metro,Whittlesea,2015Q4,56.0,325.0,Flat,3
North and West Metro,Whittlesea,2016Q1,73.0,340.0,Flat,3
North and West Metro,Whittlesea,2016Q2,54.0,330.0,Flat,3
North and West Metro,Whittlesea,2016Q3,100.0,340.0,Flat,3
North and West Metro,Whittlesea,2016Q4,69.0,340.0,Flat,3
North and West Metro,Whittlesea,2017Q1,74.0,350.0,Flat,3
North and West Metro,Whittlesea,2017Q2,70.0,340.0,Flat,3
North and West Metro,Whittlesea,2017Q3,76.0,348.0,Flat,3
North and West Metro,Whittlesea,2017Q4,64.0,353.0,Flat,3
North and West Metro,Whittlesea,2018Q1,71.0,350.0,Flat,3
North and West Metro,Whittlesea,2018Q2,64.0,360.0,Flat,3
North and West Metro,Whittlesea,2018Q3,64.0,360.0,Flat,3
North and West Metro,Whittlesea,2018Q4,64.0,363.0,Flat,3
North and West Metro,Whittlesea,2019Q1,65.0,355.0,Flat,3
North and West Metro,Whittlesea,2019Q2,68.0,365.0,Flat,3
North and West Metro,Whittlesea,2019Q3,69.0,360.0,Flat,3
North and West Metro,Whittlesea,2019Q4,67.0,370.0,Flat,3
North and West Metro,Whittlesea,2020Q1,72.0,380.0,Flat,3
North and West Metro,Whittlesea,2020Q2,50.0,365.0,Flat,3
