Region,LGA,Quarter,Count,Median,Property Type,Number of Bedrooms
Grampians,Horsham,2024Q2,19.0,300.0,Flat,2
Grampians,Horsham,2024Q3,38.0,313.0,Flat,2
Grampians,Horsham,2024Q4,21.0,315.0,Flat,2
Grampians,Moorabool,1999Q2,13.0,125.0,Flat,2
Grampians,Moorabool,1999Q3,16.0,125.0,Flat,2
Grampians,Moorabool,1999Q4,10.0,130.0,Flat,2
Grampians,Moorabool,2000Q1,17.0,125.0,Flat,2
Grampians,Moorabool,2000Q2,19.0,125.0,Flat,2
Grampians,Moorabool,2000Q3,25.0,125.0,Flat,2
Grampians,Moorabool,2000Q4,15.0,125.0,Flat,2
Grampians,Moorabool,2001Q1,14.0,125.0,Flat,2
Grampians,Moorabool,2001Q2,18.0,130.0,Flat,2
Grampians,Moorabool,2001Q3,19.0,125.0,Flat,2
Grampians,Moorabool,2001Q4,12.0,130.0,Flat,2
Grampians,Moorabool,2002Q1,11.0,135.0,Flat,2
Grampians,Moorabool,2002Q2,17.0,135.0,Flat,2
Grampians,Moorabool,2002Q3,11.0,125.0,Flat,2
Grampians,Moorabool,2002Q4,14.0,135.0,Flat,2
Grampians,Moorabool,2003Q1,17.0,140.0,Flat,2
Grampians,Moorabool,2003Q2,11.0,140.0,Flat,2
Grampians,Moorabool,2003Q3,15.0,145.0,Flat,2
Grampians,Moorabool,2003Q4,14.0,150.0,Flat,2
Grampians,Moorabool,2004Q1,18.0,140.0,Flat,2
Grampians,Moorabool,2004Q2,16.0,147.0,Flat,2
Grampians,Moorabool,2004Q3,17.0,145.0,Flat,2
Grampians,Moorabool,2004Q4,17.0,160.0,Flat,2
Grampians,Moorabool,2005Q1,18.0,155.0,Flat,2
Grampians,Moorabool,2005Q2,26.0,148.0,Flat,2
Grampians,Moorabool,2005Q3,12.0,145.0,Flat,2
Grampians,Moorabool,2005Q4,19.0,160.0,Flat,2
Grampians,Moorabool,2006Q1,28.0,150.0,Flat,2
Grampians,Moorabool,2006Q2,16.0,145.0,Flat,2
Grampians,Moorabool,2006Q3,13.0,150.0,Flat,2
Grampians,Moorabool,2006Q4,19.0,150.0,Flat,2
Grampians,Moorabool,2007Q1,21.0,160.0,Flat,2
Grampians,Moorabool,2007Q2,17.0,160.0,Flat,2
Grampians,Moorabool,2007Q3,14.0,160.0,Flat,2
Grampians,Moorabool,2007Q4,21.0,160.0,Flat,2
Grampians,Moorabool,2008Q1,11.0,175.0,Flat,2
Grampians,Moorabool,2008Q2,10.0,170.0,Flat,2
Grampians,Moorabool,2008Q3,19.0,175.0,Flat,2
Grampians,Moorabool,2008Q4,18.0,178.0,Flat,2
Grampians,Moorabool,2009Q1,23.0,180.0,Flat,2
Grampians,Moorabool,2009Q2,5.0,190.0,Flat,2
Grampians,Moorabool,2009Q3,12.0,193.0,Flat,2
Grampians,Moorabool,2009Q4,8.0,183.0,Flat,2
Grampians,Moorabool,2010Q1,18.0,198.0,Flat,2
Grampians,Moorabool,2010Q2,17.0,200.0,Flat,2
Grampians,Moorabool,2010Q3,16.0,203.0,Flat,2
Grampians,Moorabool,2010Q4,14.0,205.0,Flat,2
Grampians,Moorabool,2011Q1,13.0,210.0,Flat,2
Grampians,Moorabool,2011Q2,6.0,217.0,Flat,2
Grampians,Moorabool,2011Q3,16.0,215.0,Flat,2
Grampians,Moorabool,2011Q4,10.0,205.0,Flat,2
Grampians,Moorabool,2012Q1,30.0,223.0,Flat,2
Grampians,Moorabool,2012Q2,13.0,220.0,Flat,2
Grampians,Moorabool,2012Q3,17.0,245.0,Flat,2
Grampians,Moorabool,2012Q4,11.0,220.0,Flat,2
Grampians,Moorabool,2013Q1,21.0,230.0,Flat,2
Grampians,Moorabool,2013Q2,15.0,220.0,Flat,2
Grampians,Moorabool,2013Q3,24.0,220.0,Flat,2
Grampians,Moorabool,2013Q4,21.0,220.0,Flat,2
Grampians,Moorabool,2014Q1,17.0,220.0,Flat,2
Grampians,Moorabool,2014Q2,18.0,223.0,Flat,2
Grampians,Moorabool,2014Q3,17.0,240.0,Flat,2
Grampians,Moorabool,2014Q4,15.0,230.0,Flat,2
Grampians,Moorabool,2015Q1,13.0,230.0,Flat,2
Grampians,Moorabool,2015Q2,15.0,250.0,Flat,2
Grampians,Moorabool,2015Q3,26.0,240.0,Flat,2
Grampians,Moorabool,2015Q4,13.0,260.0,Flat,2
Grampians,Moorabool,2016Q1,14.0,240.0,Flat,2
Grampians,Moorabool,2016Q2,18.0,260.0,Flat,2
Grampians,Moorabool,2016Q3,26.0,250.0,Flat,2
Grampians,Moorabool,2016Q4,12.0,245.0,Flat,2
Grampians,Moorabool,2017Q1,19.0,280.0,Flat,2
Grampians,Moorabool,2017Q2,16.0,250.0,Flat,2
Grampians,Moorabool,2017Q3,26.0,278.0,Flat,2
Grampians,Moorabool,2017Q4,11.0,280.0,Flat,2
Grampians,Moorabool,2018Q1,13.0,288.0,Flat,2
Grampians,Moorabool,2018Q2,19.0,250.0,Flat,2
Grampians,Moorabool,2018Q3,24.0,280.0,Flat,2
Grampians,Moorabool,2018Q4,15.0,290.0,Flat,2
Grampians,Moorabool,2019Q1,20.0,275.0,Flat,2
Grampians,Moorabool,2019Q2,18.0,298.0,Flat,2
Grampians,Moorabool,2019Q3,15.0,275.0,Flat,2
Grampians,Moorabool,2019Q4,16.0,285.0,Flat,2
Grampians,Moorabool,2020Q1,18.0,280.0,Flat,2
Grampians,Moorabool,2020Q2,25.0,300.0,Flat,2
Grampians,Moorabool,2020Q3,16.0,300.0,Flat,2
Grampians,Moorabool,2020Q4,22.0,325.0,Flat,2
Grampians,Moorabool,2021Q1,16.0,290.0,Flat,2
Grampians,Moorabool,2021Q2,20.0,320.0,Flat,2
Grampians,Moorabool,2021Q3,9.0,330.0,Flat,2
Grampians,Moorabool,2021Q4,13.0,315.0,Flat,2
Grampians,Moorabool,2022Q1,12.0,320.0,Flat,2
Grampians,Moorabool,2022Q2,19.0,350.0,Flat,2
Grampians,Moorabool,2022Q3,14.0,350.0,Flat,2
Grampians,Moorabool,2022Q4,15.0,330.0,Flat,2
Grampians,Moorabool,2023Q1,22.0,353.0,Flat,2
Grampians,Moorabool,2023Q2,14.0,345.0,Flat,2
Grampians,Moorabool,2023Q3,18.0,360.0,Flat,2
Grampians,Moorabool,2023Q4,19.0,330.0,Flat,2
Grampians,Moorabool,2024Q1,11.0,345.0,Flat,2
Grampians,Moorabool,2024Q2,20.0,380.0,Flat,2
Grampians,Moorabool,2024Q3,8.0,380.0,Flat,2
Grampians,Moorabool,2024Q4,13.0,400.0,Flat,2
Grampians,Northern Grampians,1999Q2,16.0,93.0,Flat,2
Grampians,Northern Grampians,1999Q3,11.0,95.0,Flat,2
Grampians,Northern Grampians,1999Q4,19.0,95.0,Flat,2
Grampians,Northern Grampians,2000Q1,14.0,95.0,Flat,2
Grampians,Northern Grampians,2000Q2,14.0,98.0,Flat,2
Grampians,Northern Grampians,2000Q3,10.0,90.0,Flat,2
Grampians,Northern Grampians,2000Q4,14.0,100.0,Flat,2
Grampians,Northern Grampians,2001Q1,15.0,100.0,Flat,2
Grampians,Northern Grampians,2001Q2,18.0,95.0,Flat,2
Grampians,Northern Grampians,2001Q3,10.0,98.0,Flat,2
Grampians,Northern Grampians,2001Q4,9.0,100.0,Flat,2
Grampians,Northern Grampians,2002Q1,13.0,95.0,Flat,2
Grampians,Northern Grampians,2002Q2,15.0,100.0,Flat,2
Grampians,Northern Grampians,2002Q3,8.0,105.0,Flat,2
Grampians,Northern Grampians,2002Q4,7.0,90.0,Flat,2
Grampians,Northern Grampians,2003Q1,15.0,110.0,Flat,2
Grampians,Northern Grampians,2003Q2,11.0,100.0,Flat,2
Grampians,Northern Grampians,2003Q3,11.0,100.0,Flat,2
Grampians,Northern Grampians,2003Q4,12.0,100.0,Flat,2
Grampians,Northern Grampians,2004Q1,13.0,100.0,Flat,2
Grampians,Northern Grampians,2004Q2,19.0,105.0,Flat,2
Grampians,Northern Grampians,2004Q3,12.0,100.0,Flat,2
Grampians,Northern Grampians,2004Q4,13.0,100.0,Flat,2
Grampians,Northern Grampians,2005Q1,14.0,104.0,Flat,2
Grampians,Northern Grampians,2005Q2,22.0,100.0,Flat,2
Grampians,Northern Grampians,2005Q3,14.0,113.0,Flat,2
Grampians,Northern Grampians,2005Q4,10.0,113.0,Flat,2
Grampians,Northern Grampians,2006Q1,13.0,110.0,Flat,2
Grampians,Northern Grampians,2006Q2,8.0,110.0,Flat,2
Grampians,Northern Grampians,2006Q3,8.0,98.0,Flat,2
Grampians,Northern Grampians,2006Q4,10.0,103.0,Flat,2
Grampians,Northern Grampians,2007Q1,15.0,105.0,Flat,2
Grampians,Northern Grampians,2007Q2,16.0,115.0,Flat,2
Grampians,Northern Grampians,2007Q3,12.0,115.0,Flat,2
Grampians,Northern Grampians,2007Q4,11.0,110.0,Flat,2
Grampians,Northern Grampians,2008Q1,13.0,110.0,Flat,2
Grampians,Northern Grampians,2008Q2,14.0,105.0,Flat,2
Grampians,Northern Grampians,2008Q3,17.0,110.0,Flat,2
Grampians,Northern Grampians,2008Q4,14.0,100.0,Flat,2
Grampians,Northern Grampians,2009Q1,15.0,110.0,Flat,2
Grampians,Northern Grampians,2009Q2,10.0,113.0,Flat,2
Grampians,Northern Grampians,2009Q3,16.0,120.0,Flat,2
Grampians,Northern Grampians,2009Q4,11.0,120.0,Flat,2
Grampians,Northern Grampians,2010Q1,16.0,128.0,Flat,2
Grampians,Northern Grampians,2010Q2,10.0,120.0,Flat,2
Grampians,Northern Grampians,2010Q3,16.0,125.0,Flat,2
Grampians,Northern Grampians,2010Q4,12.0,130.0,Flat,2
Grampians,Northern Grampians,2011Q1,10.0,134.0,Flat,2
Grampians,Northern Grampians,2011Q2,9.0,125.0,Flat,2
Grampians,Northern Grampians,2011Q3,8.0,138.0,Flat,2
Grampians,Northern Grampians,2011Q4,13.0,140.0,Flat,2
Grampians,Northern Grampians,2012Q1,10.0,130.0,Flat,2
Grampians,Northern Grampians,2012Q2,6.0,145.0,Flat,2
Grampians,Northern Grampians,2012Q3,14.0,148.0,Flat,2
Grampians,Northern Grampians,2012Q4,12.0,147.0,Flat,2
Grampians,Northern Grampians,2013Q1,11.0,155.0,Flat,2
Grampians,Northern Grampians,2013Q2,9.0,150.0,Flat,2
Grampians,Northern Grampians,2013Q3,11.0,140.0,Flat,2
Grampians,Northern Grampians,2013Q4,10.0,153.0,Flat,2
Grampians,Northern Grampians,2014Q1,10.0,150.0,Flat,2
Grampians,Northern Grampians,2014Q2,13.0,150.0,Flat,2
Grampians,Northern Grampians,2014Q3,8.0,150.0,Flat,2
Grampians,Northern Grampians,2014Q4,9.0,170.0,Flat,2
Grampians,Northern Grampians,2015Q1,13.0,150.0,Flat,2
Grampians,Northern Grampians,2015Q2,7.0,160.0,Flat,2
Grampians,Northern Grampians,2015Q3,7.0,150.0,Flat,2
Grampians,Northern Grampians,2015Q4,12.0,163.0,Flat,2
Grampians,Northern Grampians,2016Q1,14.0,163.0,Flat,2
Grampians,Northern Grampians,2016Q2,7.0,155.0,Flat,2
Grampians,Northern Grampians,2016Q3,13.0,165.0,Flat,2
Grampians,Northern Grampians,2016Q4,14.0,160.0,Flat,2
Grampians,Northern Grampians,2017Q1,9.0,180.0,Flat,2
Grampians,Northern Grampians,2017Q2,11.0,155.0,Flat,2
Grampians,Northern Grampians,2017Q3,11.0,180.0,Flat,2
Grampians,Northern Grampians,2017Q4,18.0,160.0,Flat,2
Grampians,Northern Grampians,2018Q1,8.0,155.0,Flat,2
Grampians,Northern Grampians,2018Q2,13.0,160.0,Flat,2
Grampians,Northern Grampians,2018Q3,9.0,170.0,Flat,2
Grampians,Northern Grampians,2018Q4,11.0,170.0,Flat,2
Grampians,Northern Grampians,2019Q1,13.0,170.0,Flat,2
Grampians,Northern Grampians,2019Q2,12.0,168.0,Flat,2
Grampians,Northern Grampians,2019Q3,5.0,210.0,Flat,2
Grampians,Northern Grampians,2019Q4,9.0,175.0,Flat,2
Grampians,Northern Grampians,2020Q1,9.0,160.0,Flat,2
Grampians,Northern Grampians,2020Q2,8.0,178.0,Flat,2
Grampians,Northern Grampians,2021Q1,7.0,210.0,Flat,2
Grampians,Northern Grampians,2021Q2,9.0,185.0,Flat,2
Grampians,Northern Grampians,2021Q3,9.0,185.0,Flat,2
Grampians,Northern Grampians,2021Q4,5.0,200.0,Flat,2
Grampians,Northern Grampians,2022Q1,11.0,195.0,Flat,2
Grampians,Northern Grampians,2022Q2,8.0,210.0,Flat,2
Grampians,Northern Grampians,2022Q3,9.0,215.0,Flat,2
Grampians,Northern Grampians,2022Q4,8.0,225.0,Flat,2
Grampians,Northern Grampians,2023Q1,8.0,235.0,Flat,2
Grampians,Northern Grampians,2023Q2,9.0,250.0,Flat,2
Grampians,Northern Grampians,2023Q3,6.0,263.0,Flat,2
Grampians,Northern Grampians,2023Q4,12.0,250.0,Flat,2
Grampians,Northern Grampians,2024Q2,12.0,260.0,Flat,2
Grampians,Northern Grampians,2024Q3,6.0,253.0,Flat,2
Grampians,Northern Grampians,2024Q4,7.0,255.0,Flat,2
Loddon Mallee,Buloke,2021Q1,10.0,155.0,Flat,2
Loddon Mallee,Buloke,2023Q3,5.0,250.0,Flat,2
Loddon Mallee,Campaspe,1999Q2,76.0,125.0,Flat,2
Loddon Mallee,Campaspe,1999Q3,66.0,130.0,Flat,2
Loddon Mallee,Campaspe,1999Q4,76.0,125.0,Flat,2
Loddon Mallee,Campaspe,2000Q1,82.0,130.0,Flat,2
Loddon Mallee,Campaspe,2000Q2,64.0,130.0,Flat,2
Loddon Mallee,Campaspe,2000Q3,82.0,130.0,Flat,2
Loddon Mallee,Campaspe,2000Q4,76.0,130.0,Flat,2
Loddon Mallee,Campaspe,2001Q1,83.0,130.0,Flat,2
Loddon Mallee,Campaspe,2001Q2,64.0,128.0,Flat,2
Loddon Mallee,Campaspe,2001Q3,71.0,135.0,Flat,2
Loddon Mallee,Campaspe,2001Q4,61.0,125.0,Flat,2
Loddon Mallee,Campaspe,2002Q1,76.0,150.0,Flat,2
Loddon Mallee,Campaspe,2002Q2,69.0,140.0,Flat,2
Loddon Mallee,Campaspe,2002Q3,73.0,150.0,Flat,2
Loddon Mallee,Campaspe,2002Q4,52.0,140.0,Flat,2
Loddon Mallee,Campaspe,2003Q1,64.0,140.0,Flat,2
Loddon Mallee,Campaspe,2003Q2,60.0,150.0,Flat,2
Loddon Mallee,Campaspe,2003Q3,63.0,135.0,Flat,2
Loddon Mallee,Campaspe,2003Q4,58.0,145.0,Flat,2
Loddon Mallee,Campaspe,2004Q1,69.0,150.0,Flat,2
Loddon Mallee,Campaspe,2004Q2,54.0,150.0,Flat,2
Loddon Mallee,Campaspe,2004Q3,70.0,150.0,Flat,2
Loddon Mallee,Campaspe,2004Q4,65.0,165.0,Flat,2
Loddon Mallee,Campaspe,2005Q1,51.0,155.0,Flat,2
Loddon Mallee,Campaspe,2005Q2,68.0,153.0,Flat,2
Loddon Mallee,Campaspe,2005Q3,63.0,150.0,Flat,2
Loddon Mallee,Campaspe,2005Q4,75.0,165.0,Flat,2
Loddon Mallee,Campaspe,2006Q1,67.0,145.0,Flat,2
Loddon Mallee,Campaspe,2006Q2,65.0,160.0,Flat,2
Loddon Mallee,Campaspe,2006Q3,70.0,165.0,Flat,2
Loddon Mallee,Campaspe,2006Q4,62.0,160.0,Flat,2
Loddon Mallee,Campaspe,2007Q1,72.0,160.0,Flat,2
Loddon Mallee,Campaspe,2007Q2,49.0,165.0,Flat,2
Loddon Mallee,Campaspe,2007Q3,62.0,170.0,Flat,2
Loddon Mallee,Campaspe,2007Q4,52.0,170.0,Flat,2
Loddon Mallee,Campaspe,2008Q1,93.0,170.0,Flat,2
Loddon Mallee,Campaspe,2008Q2,74.0,170.0,Flat,2
Loddon Mallee,Campaspe,2008Q3,54.0,180.0,Flat,2
Loddon Mallee,Campaspe,2008Q4,76.0,178.0,Flat,2
Loddon Mallee,Campaspe,2009Q1,75.0,180.0,Flat,2
Loddon Mallee,Campaspe,2009Q2,57.0,180.0,Flat,2
Loddon Mallee,Campaspe,2009Q3,78.0,175.0,Flat,2
Loddon Mallee,Campaspe,2009Q4,65.0,180.0,Flat,2
Loddon Mallee,Campaspe,2010Q1,76.0,180.0,Flat,2
Loddon Mallee,Campaspe,2010Q2,64.0,184.0,Flat,2
Loddon Mallee,Campaspe,2010Q3,55.0,180.0,Flat,2
Loddon Mallee,Campaspe,2010Q4,69.0,190.0,Flat,2
Loddon Mallee,Campaspe,2011Q1,53.0,190.0,Flat,2
Loddon Mallee,Campaspe,2011Q2,68.0,190.0,Flat,2
Loddon Mallee,Campaspe,2011Q3,66.0,193.0,Flat,2
Loddon Mallee,Campaspe,2011Q4,43.0,190.0,Flat,2
Loddon Mallee,Campaspe,2012Q1,58.0,190.0,Flat,2
Loddon Mallee,Campaspe,2012Q2,65.0,190.0,Flat,2
Loddon Mallee,Campaspe,2012Q3,58.0,200.0,Flat,2
Loddon Mallee,Campaspe,2012Q4,69.0,190.0,Flat,2
Loddon Mallee,Campaspe,2013Q1,54.0,200.0,Flat,2
Loddon Mallee,Campaspe,2013Q2,62.0,190.0,Flat,2
Loddon Mallee,Campaspe,2013Q3,58.0,200.0,Flat,2
Loddon Mallee,Campaspe,2013Q4,50.0,198.0,Flat,2
Loddon Mallee,Campaspe,2014Q1,63.0,210.0,Flat,2
Loddon Mallee,Campaspe,2014Q2,47.0,220.0,Flat,2
Loddon Mallee,Campaspe,2014Q3,67.0,210.0,Flat,2
Loddon Mallee,Campaspe,2014Q4,66.0,220.0,Flat,2
Loddon Mallee,Campaspe,2015Q1,48.0,210.0,Flat,2
Loddon Mallee,Campaspe,2015Q2,53.0,210.0,Flat,2
Loddon Mallee,Campaspe,2015Q3,59.0,220.0,Flat,2
Loddon Mallee,Campaspe,2015Q4,49.0,230.0,Flat,2
Loddon Mallee,Campaspe,2016Q1,60.0,205.0,Flat,2
Loddon Mallee,Campaspe,2016Q2,33.0,220.0,Flat,2
Loddon Mallee,Campaspe,2016Q3,53.0,230.0,Flat,2
Loddon Mallee,Campaspe,2016Q4,52.0,225.0,Flat,2
Loddon Mallee,Campaspe,2017Q1,64.0,223.0,Flat,2
Loddon Mallee,Campaspe,2017Q2,41.0,210.0,Flat,2
Loddon Mallee,Campaspe,2017Q3,65.0,220.0,Flat,2
Loddon Mallee,Campaspe,2017Q4,49.0,240.0,Flat,2
Loddon Mallee,Campaspe,2018Q1,46.0,220.0,Flat,2
Loddon Mallee,Campaspe,2018Q2,45.0,230.0,Flat,2
Loddon Mallee,Campaspe,2018Q3,41.0,230.0,Flat,2
Loddon Mallee,Campaspe,2018Q4,39.0,250.0,Flat,2
Loddon Mallee,Campaspe,2019Q1,44.0,245.0,Flat,2
Loddon Mallee,Campaspe,2019Q2,38.0,233.0,Flat,2
Loddon Mallee,Campaspe,2019Q3,44.0,240.0,Flat,2
Loddon Mallee,Campaspe,2019Q4,55.0,235.0,Flat,2
Loddon Mallee,Campaspe,2020Q1,46.0,250.0,Flat,2
Loddon Mallee,Campaspe,2020Q2,33.0,260.0,Flat,2
Loddon Mallee,Campaspe,2020Q3,37.0,245.0,Flat,2
Loddon Mallee,Campaspe,2020Q4,46.0,260.0,Flat,2
Loddon Mallee,Campaspe,2021Q1,43.0,270.0,Flat,2
Loddon Mallee,Campaspe,2021Q2,38.0,260.0,Flat,2
Loddon Mallee,Campaspe,2021Q3,34.0,280.0,Flat,2
Loddon Mallee,Campaspe,2021Q4,36.0,260.0,Flat,2
Loddon Mallee,Campaspe,2022Q1,30.0,305.0,Flat,2
Loddon Mallee,Campaspe,2022Q2,33.0,310.0,Flat,2
Loddon Mallee,Campaspe,2022Q3,35.0,320.0,Flat,2
Loddon Mallee,Campaspe,2022Q4,34.0,330.0,Flat,2
Loddon Mallee,Campaspe,2023Q1,40.0,310.0,Flat,2
Loddon Mallee,Campaspe,2023Q2,29.0,350.0,Flat,2
Loddon Mallee,Campaspe,2023Q3,46.0,340.0,Flat,2
Loddon Mallee,Campaspe,2023Q4,37.0,320.0,Flat,2
Loddon Mallee,Campaspe,2024Q1,48.0,355.0,Flat,2
Loddon Mallee,Campaspe,2024Q2,36.0,340.0,Flat,2
Loddon Mallee,Campaspe,2024Q3,41.0,350.0,Flat,2
Loddon Mallee,Campaspe,2024Q4,31.0,370.0,Flat,2
Loddon Mallee,Central Goldfields,1999Q2,17.0,110.0,Flat,2
Loddon Mallee,Central Goldfields,1999Q3,14.0,110.0,Flat,2
Loddon Mallee,Central Goldfields,1999Q4,15.0,110.0,Flat,2
Loddon Mallee,Central Goldfields,2000Q1,20.0,115.0,Flat,2
Loddon Mallee,Central Goldfields,2000Q2,14.0,110.0,Flat,2
Loddon Mallee,Central Goldfields,2000Q3,18.0,113.0,Flat,2
Loddon Mallee,Central Goldfields,2000Q4,18.0,115.0,Flat,2
Loddon Mallee,Central Goldfields,2001Q1,17.0,115.0,Flat,2
Loddon Mallee,Central Goldfields,2001Q2,10.0,118.0,Flat,2
Loddon Mallee,Central Goldfields,2001Q3,16.0,108.0,Flat,2
Loddon Mallee,Central Goldfields,2001Q4,16.0,120.0,Flat,2
Loddon Mallee,Central Goldfields,2002Q1,16.0,118.0,Flat,2
Loddon Mallee,Central Goldfields,2002Q2,17.0,120.0,Flat,2
Loddon Mallee,Central Goldfields,2002Q3,6.0,125.0,Flat,2
Loddon Mallee,Central Goldfields,2002Q4,11.0,120.0,Flat,2
Loddon Mallee,Central Goldfields,2003Q1,17.0,125.0,Flat,2
Loddon Mallee,Central Goldfields,2003Q2,11.0,130.0,Flat,2
Loddon Mallee,Central Goldfields,2003Q3,11.0,115.0,Flat,2
Loddon Mallee,Central Goldfields,2003Q4,17.0,130.0,Flat,2
Loddon Mallee,Central Goldfields,2004Q1,13.0,130.0,Flat,2
Loddon Mallee,Central Goldfields,2004Q2,10.0,118.0,Flat,2
Loddon Mallee,Central Goldfields,2004Q3,9.0,140.0,Flat,2
Loddon Mallee,Central Goldfields,2004Q4,18.0,133.0,Flat,2
Loddon Mallee,Central Goldfields,2005Q1,15.0,135.0,Flat,2
Loddon Mallee,Central Goldfields,2005Q2,6.0,115.0,Flat,2
Loddon Mallee,Central Goldfields,2005Q3,12.0,135.0,Flat,2
Loddon Mallee,Central Goldfields,2006Q1,9.0,130.0,Flat,2
Loddon Mallee,Central Goldfields,2006Q2,9.0,130.0,Flat,2
Loddon Mallee,Central Goldfields,2006Q3,13.0,125.0,Flat,2
Loddon Mallee,Central Goldfields,2006Q4,8.0,135.0,Flat,2
Loddon Mallee,Central Goldfields,2007Q1,8.0,133.0,Flat,2
Loddon Mallee,Central Goldfields,2007Q2,11.0,160.0,Flat,2
Loddon Mallee,Central Goldfields,2007Q3,14.0,140.0,Flat,2
Loddon Mallee,Central Goldfields,2007Q4,12.0,158.0,Flat,2
Loddon Mallee,Central Goldfields,2008Q1,11.0,150.0,Flat,2
Loddon Mallee,Central Goldfields,2008Q2,14.0,163.0,Flat,2
Loddon Mallee,Central Goldfields,2008Q3,10.0,143.0,Flat,2
Loddon Mallee,Central Goldfields,2008Q4,6.0,160.0,Flat,2
Loddon Mallee,Central Goldfields,2009Q1,8.0,148.0,Flat,2
Loddon Mallee,Central Goldfields,2009Q2,9.0,155.0,Flat,2
Loddon Mallee,Central Goldfields,2009Q3,10.0,143.0,Flat,2
Loddon Mallee,Central Goldfields,2009Q4,11.0,145.0,Flat,2
Loddon Mallee,Central Goldfields,2010Q1,8.0,163.0,Flat,2
Loddon Mallee,Central Goldfields,2010Q2,7.0,160.0,Flat,2
Loddon Mallee,Central Goldfields,2010Q3,7.0,180.0,Flat,2
Loddon Mallee,Central Goldfields,2010Q4,13.0,170.0,Flat,2
Loddon Mallee,Central Goldfields,2011Q1,7.0,185.0,Flat,2
Loddon Mallee,Central Goldfields,2011Q2,11.0,190.0,Flat,2
Loddon Mallee,Central Goldfields,2011Q3,15.0,175.0,Flat,2
Loddon Mallee,Central Goldfields,2011Q4,7.0,195.0,Flat,2
Loddon Mallee,Central Goldfields,2012Q1,15.0,190.0,Flat,2
Loddon Mallee,Central Goldfields,2012Q2,16.0,195.0,Flat,2
Loddon Mallee,Central Goldfields,2012Q3,12.0,195.0,Flat,2
Loddon Mallee,Central Goldfields,2012Q4,14.0,195.0,Flat,2
Loddon Mallee,Central Goldfields,2013Q1,13.0,200.0,Flat,2
Loddon Mallee,Central Goldfields,2013Q2,11.0,200.0,Flat,2
Loddon Mallee,Central Goldfields,2013Q3,12.0,180.0,Flat,2
Loddon Mallee,Central Goldfields,2013Q4,12.0,215.0,Flat,2
Loddon Mallee,Central Goldfields,2014Q1,11.0,200.0,Flat,2
Loddon Mallee,Central Goldfields,2014Q2,10.0,195.0,Flat,2
Loddon Mallee,Central Goldfields,2014Q3,16.0,195.0,Flat,2
Loddon Mallee,Central Goldfields,2014Q4,10.0,175.0,Flat,2
Loddon Mallee,Central Goldfields,2015Q1,14.0,193.0,Flat,2
Loddon Mallee,Central Goldfields,2015Q2,7.0,200.0,Flat,2
Loddon Mallee,Central Goldfields,2015Q3,17.0,200.0,Flat,2
Loddon Mallee,Central Goldfields,2015Q4,10.0,213.0,Flat,2
Loddon Mallee,Central Goldfields,2016Q1,13.0,210.0,Flat,2
Loddon Mallee,Central Goldfields,2016Q2,14.0,195.0,Flat,2
Loddon Mallee,Central Goldfields,2016Q3,19.0,200.0,Flat,2
Loddon Mallee,Central Goldfields,2016Q4,9.0,230.0,Flat,2
Loddon Mallee,Central Goldfields,2017Q1,16.0,195.0,Flat,2
Loddon Mallee,Central Goldfields,2017Q2,12.0,205.0,Flat,2
Loddon Mallee,Central Goldfields,2017Q3,11.0,225.0,Flat,2
Loddon Mallee,Central Goldfields,2017Q4,21.0,205.0,Flat,2
Loddon Mallee,Central Goldfields,2018Q1,11.0,210.0,Flat,2
Loddon Mallee,Central Goldfields,2018Q2,14.0,210.0,Flat,2
Loddon Mallee,Central Goldfields,2018Q3,12.0,228.0,Flat,2
Loddon Mallee,Central Goldfields,2018Q4,20.0,220.0,Flat,2
Loddon Mallee,Central Goldfields,2019Q1,6.0,225.0,Flat,2
Loddon Mallee,Central Goldfields,2019Q2,18.0,210.0,Flat,2
Loddon Mallee,Central Goldfields,2019Q3,12.0,235.0,Flat,2
Loddon Mallee,Central Goldfields,2019Q4,13.0,220.0,Flat,2
Loddon Mallee,Central Goldfields,2020Q1,14.0,230.0,Flat,2
Loddon Mallee,Central Goldfields,2020Q2,12.0,240.0,Flat,2
Loddon Mallee,Central Goldfields,2020Q4,6.0,220.0,Flat,2
Loddon Mallee,Central Goldfields,2021Q1,12.0,255.0,Flat,2
Loddon Mallee,Central Goldfields,2021Q2,10.0,260.0,Flat,2
Loddon Mallee,Central Goldfields,2021Q3,6.0,230.0,Flat,2
Loddon Mallee,Central Goldfields,2021Q4,11.0,260.0,Flat,2
Loddon Mallee,Central Goldfields,2022Q1,8.0,278.0,Flat,2
Loddon Mallee,Central Goldfields,2022Q2,9.0,260.0,Flat,2
Loddon Mallee,Central Goldfields,2022Q3,17.0,285.0,Flat,2
Loddon Mallee,Central Goldfields,2022Q4,9.0,280.0,Flat,2
Loddon Mallee,Central Goldfields,2023Q1,14.0,290.0,Flat,2
Loddon Mallee,Central Goldfields,2023Q2,12.0,275.0,Flat,2
Loddon Mallee,Central Goldfields,2023Q3,6.0,320.0,Flat,2
Loddon Mallee,Central Goldfields,2023Q4,14.0,290.0,Flat,2
Loddon Mallee,Central Goldfields,2024Q1,7.0,305.0,Flat,2
Loddon Mallee,Central Goldfields,2024Q2,7.0,300.0,Flat,2
Loddon Mallee,Central Goldfields,2024Q3,14.0,300.0,Flat,2
